"matrix.ncol...1..nrow...0.","matrix.ncol...1..nrow...0.","X1","X2","X3","X4","X1","X2","X3","X4","X5","X1","X2","X3","X4","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48"
"TRAYKTU128F934C82A",281.64354,1.44880973958333,0.362199574742268,0.309498395604396,0.181103122987766,13,0.0803100643932161,0.15629586249342,0.0222479095384187,0.0022148324798876,-10.9038836443469,-6.244,-56.013,14.9032342743586,0.363733260153677,1,0.028,0.0540755408595795,0.471093304061471,1,0.018,0.0968008715045657,0.313308452250274,1,0.019,0.0569127673900194,0.270502744237102,1,0.039,0.0349683777397136,0.467142700329308,1,0.031,0.0899990081856672,0.340362239297475,1,0.048,0.0350470598472877,0.551546652030735,1,0.044,0.107820584359658,0.438509330406147,1,0.06,0.0639022633743863,0.496428100987925,1,0.06,0.0756215374072689,0.523716794731065,1,0.04,0.081836596629715,0.369783754116356,1,0.031,0.0529622158236933,0.391895718990121,1,0.031,0.0874266737289056,46.7045762897914,51.44,0.092,14.3849630730196,52.9065488474204,169.578,-23.943,493.022858505029,40.5654116355653,205.144,-17.088,787.785962873227,-0.474663007683864,110.706,-76.22,299.14207502807,-14.796241492865,81.015,-85.521,498.868877431727,-18.8926630076839,62.308,-60.678,208.369904713784,-2.87183315038419,45.632,-95.962,308.867483640262,-4.42890450054885,48.022,-42.577,145.72949453043,16.2836234906696,77.442,-37.881,260.158320498744,2.90360043907794,43.834,-35.903,145.97196263578,1.0040779363337,29.65,-35.6,81.2790069554577,2.25908781558727,59.457,-51.512,164.795205306566
"TRAYKZI128F932B9E8",241.00875,1.50581487341772,0.376471515625,0.358643973214286,0.1882357578125,11,0.0972353783835649,0.250441778566131,0.0312296545249912,0.00574490127281699,-5.85401337295691,-0.743,-18.924,9.84675451321375,0.41247102526003,1,0.021,0.055222612626477,0.574010401188707,1,0.005,0.104584331736892,0.324777117384844,0.981,0.005,0.0351338490589401,0.304127786032689,1,0.014,0.0347719717416684,0.452322436849926,1,0.003,0.0895413408202434,0.417732540861813,1,0.018,0.0630848241924927,0.528919762258544,1,0.022,0.107863544147562,0.362297176820208,1,0.006,0.0438931079830892,0.445472511144131,1,0.005,0.0735054668771669,0.403800891530461,1,0.015,0.100922799582537,0.325121842496285,1,0.004,0.0484060476323144,0.405927191679049,1,0.004,0.0843938920124885,51.5957830609212,56.966,23.054,12.1262794498912,34.9481396731055,139.596,-45.772,619.347560078677,26.8057251114413,159.805,-51.62,851.38074252105,-8.18305200594354,72.571,-432.253,585.128183257708,-27.9297726597325,35.914,-94.892,515.101223175918,-22.1338841010401,96.868,-63.699,298.429679709762,-7.63774739970282,66.208,-66.255,306.472062977765,-4.17968350668648,89.448,-86.491,269.179804076766,14.3207578008915,66.266,-40.411,187.352596383217,8.56720653789004,86.336,-39.157,143.247974774243,2.09051114413076,39.805,-48.184,107.383131476438,8.43213372956909,73.641,-25.8,146.657823214233
"TRAYLEA128F42B9487",344.7766,0.569182135761589,0.569182135761589,0.217387515762926,0.189727378587196,12,0.0891969123827377,0.268903777112484,0.0256758724344982,0.00550506616834432,-13.0256376811594,-2.106,-54.782,34.7145048781,0.365819785759294,1,0.004,0.103464418952539,0.278436042848141,1,0.001,0.0980718601881142,0.157291115311909,1,0.002,0.034873808010546,0.26287145557656,1,0.002,0.0560010200359001,0.557540012602394,1,0.01,0.142669954734678,0.294602394454946,1,0.002,0.0633619105365076,0.264301827347196,1,0.003,0.0824664807217533,0.275632010081916,1,0.002,0.0820118153177099,0.287901701323251,1,0.001,0.106106087430899,0.43678449905482,1,0.001,0.173334050629683,0.250132325141777,1,0.002,0.0569244717602271,0.350597353497164,1,0.002,0.117251038908502,42.6597618147448,52.541,0.776,27.6326608789193,-46.4054171392565,171.097,-169.442,3123.97005204909,-53.739074984247,143.176,-170.856,1199.47527809841,-11.7030037807183,325.838,-135.166,2274.3914041841,10.1856471329553,113.234,-82.403,698.73281957528,-23.3510485192187,101.635,-222.601,989.509304400545,14.0603660995589,97.818,-86.973,692.164715731587,-14.2550220541903,130.288,-111.174,1068.10332340998,9.72042974165091,87.065,-73.647,536.560592190994,-2.33966414618778,66.525,-85.501,501.830645242112,-2.37406868304978,70.024,-71.89,350.184825396919,-5.46273913043478,81.651,-69.009,563.316271635561
"TRAYLKH128F427BCCC",422.79175,1.65613260869565,0.414053882352941,0.342618922204214,0.207028804507594,16,0.0620383786265145,0.121036065628054,0.0195868060339399,0.00104552047732976,-5.39396194331984,-1.567,-60,5.79155786970124,0.434588663967611,1,0.055,0.0777060008438376,0.30511012145749,1,0.024,0.0609471337305363,0.298457489878543,1,0.02,0.0488155871298368,0.307467206477733,1,0.031,0.0444923641992402,0.319661538461538,1,0.036,0.0391623812990899,0.847320647773279,1,0.076,0.0612641969396125,0.474297165991903,1,0.054,0.0413666158347496,0.320397570850202,1,0.026,0.0453895670929599,0.378531983805668,1,0.018,0.0803356008805832,0.2893004048583,1,0.041,0.0383234858588311,0.405315789473684,1,0.017,0.0905158758850124,0.379889068825911,1,0.02,0.0737460047021306,51.7652210526316,55.477,0,4.94981618205238,56.8291481781377,196.256,-35.846,939.886769288398,28.3180550607287,116.611,-143.983,641.207296175248,1.09316761133603,390.68,-78.018,491.773471561025,-3.50671255060729,69.99,-83.848,527.900664522654,-19.3569165991903,143.109,-68.921,340.107761392552,3.98168825910931,84,-61.828,683.114513402739,8.06751336032389,87.635,-44.893,380.301166883735,22.031212145749,79.701,-32.258,220.563518337454,-1.24086072874494,50.322,-64.319,241.930209625645,2.6764971659919,95.531,-61.985,124.20768747872,12.7963190283401,69.872,-71.582,267.769234544816
"TRAYLRT128F42605AF",236.88698,2.77845154761905,0.68621288184438,0.358919666666667,0.34310644092219,7,0.166828290858366,0.274556668331877,0.0932494474791312,0.0048575776190878,-13.7225809379728,-2.598,-60,82.8479844983634,0.435361573373676,1,0.018,0.0984523463393389,0.471137670196672,1,0.009,0.119247494654564,0.340701966717095,1,0.005,0.0896368822537019,0.315726172465961,1,0.013,0.0768041082382066,0.36790015128593,1,0.007,0.104421162742401,0.257,1,0.008,0.056130103030303,0.341360060514372,1,0.015,0.0907745610690872,0.302910741301059,1,0.006,0.0894898995965708,0.214184568835098,1,0.008,0.0488962840645487,0.216089258698941,1,0.012,0.0585510965662678,0.216084720121029,1,0.013,0.0503278352358685,0.383878971255673,1,0.021,0.116403985329849,43.397721633888,54.114,0,88.2561805587585,18.8370015128593,171.13,-189.632,3850.37054458333,23.6267080181543,170.753,-109.806,1369.43101277371,-6.63684417549168,176.049,-192.373,995.870686852955,-1.42030711043873,104.434,-81.518,1211.41136436463,-17.6274024205749,84.372,-67.674,478.156076271146,-2.93220726172466,78.23,-79.701,695.913230913038,1.84946142208775,110.031,-117.895,470.838502897373,14.8098880484115,87.531,-73.355,518.786111917751,4.19548411497731,86.349,-77.322,272.611906350126,-0.12900756429652,48.495,-163.791,255.029752668125,6.30078366111952,72.172,-69.559,275.247054769793
"TRAYLSA12903CD02FC",162.40925,0.349897537796976,0.349897537796976,0.227145804195804,0.174951185344828,9,0.1208471731136,0.252128742667059,0.0339249149909873,0.00520939930365369,-8.12044273743017,-0.167,-18.2,8.96307493797515,0.65220530726257,1,0.063,0.131975173174591,0.53891061452514,1,0.047,0.0637683248661953,0.500635474860335,1,0.05,0.0937229872152987,0.314074022346369,1,0.036,0.0351914700375044,0.358942737430168,1,0.033,0.0565195030101184,0.345481843575419,1,0.026,0.0743062807887643,0.368744413407821,1,0.043,0.0555810073114037,0.454233240223464,1,0.034,0.0726046630054303,0.25484217877095,1,0.025,0.0254941079247568,0.302576815642458,1,0.025,0.0454220038813142,0.210441340782123,1,0.015,0.0230631280228152,0.339639664804469,1,0.016,0.0584346643825448,46.9123324022346,54.408,27.139,11.0688143117318,37.2436843575419,156.088,-53.084,1117.0335095338,1.37459776536313,214.68,-134.218,2663.01321069113,12.8914650837989,400.923,-487.225,2610.09628165053,-19.8543812849162,82.96,-100.712,768.704728753719,10.7003086592179,181.973,-70.472,1798.44092945005,10.0818896648045,76.607,-92.159,559.234343379418,-0.266312849162011,104.906,-92.603,515.673539135555,3.46118715083799,56.778,-72.065,209.131429629261,3.19487988826816,85.865,-58.583,420.491447963175,-5.37872905027933,103.421,-84.864,624.731642922288,0.397217877094972,57.835,-51.566,227.585378148267
"TRAYMFR12903D09540",116.13732,1.84971196721311,0.4623728,0.295514809160305,0.231181593625498,6,0.192438950717995,0.32387470280871,0.0694074910631656,0.0110698993283197,-8.38103553299492,-4.327,-60,20.6513875203627,0.424373096446701,1,0.035,0.0841208858901332,0.359220812182741,1,0.032,0.0861819282171504,0.220918781725888,1,0.018,0.048925749111998,0.257215736040609,1,0.027,0.0497418235685408,0.38841116751269,1,0.024,0.0845306549385826,0.299314720812183,1,0.026,0.054205310367988,0.333748730964467,1,0.034,0.0590180970085636,0.357060913705584,1,0.034,0.0589943779594684,0.435164974619289,1,0.031,0.085518774240839,0.493098984771574,1,0.029,0.111624715367923,0.37357614213198,1,0.035,0.077626585790677,0.505390862944162,1,0.042,0.107149801035895,49.2704086294416,53.357,0,23.0131876519355,-15.2861878172589,171.13,-86.463,793.957135415017,59.8102614213198,149.329,-40.629,973.003253740645,-2.32480456852792,75.79,-113.436,556.985137740335,-11.1436294416244,63.343,-65.549,456.013680106612,-11.2725532994924,227.377,-50.067,424.950227815218,-6.78275888324873,61.916,-76.351,707.947142554946,-0.0618654822335025,54.953,-45.934,249.051715999671,21.6175101522843,73.736,-27.228,305.950270830685,1.7867614213198,74.905,-44.768,184.922382553622,2.82404822335025,39.674,-24.528,114.365960493852,9.12806852791878,62.509,-40.106,223.156160069083
"TRAYMJB12903CB050F",164.23052,2.52790857142857,0.629092384615385,0.266175883306321,0.314555930902111,6,0.188856066460728,0.380033686795853,0.0581362100053023,0.021225084966831,-17.9983268608414,-5.38,-40.283,67.1156960291315,0.485491909385113,1,0.013,0.105582911603804,0.550305825242718,1,0.008,0.14036167131123,0.244527508090615,1,0.005,0.0785319643960494,0.175021035598705,1,0.005,0.0292616381305303,0.24888996763754,1,0.004,0.0874127074842777,0.236414239482201,1,0.013,0.0434994034922084,0.363195792880259,1,0.011,0.135292828701882,0.14063430420712,1,0.004,0.0263987704258522,0.213504854368932,1,0.004,0.0425981336879042,0.275873786407767,1,0.005,0.089553309814165,0.215529126213592,1,0.005,0.0516958346446161,0.346322006472492,1,0.003,0.122201975560311,36.5101067961165,49.725,15.353,49.1760756611855,17.7052394822006,195.462,-205.161,4593.21178200739,-59.4787896440129,68.021,-190.159,2173.76114283088,15.9938867313916,145.996,-100.134,2240.76376066786,-19.1429546925566,64.876,-139.902,863.161256548997,-2.45298381877023,144.05,-87.878,1758.68392524771,45.9632313915858,109.711,-13.499,470.375373520115,-5.84038187702265,83.616,-98.135,1056.93095577938,4.17495307443366,55.439,-84.36,296.936656501846,-6.81373786407767,65.978,-85.592,517.289728158078,-1.76387216828479,45.622,-75.416,387.251787382336,9.1269498381877,68.572,-48.966,265.116111285972
"TRAYMKM128F4277046",180.99692,2.25140487179487,0.557558978328173,0.302165141903172,0.278771466049383,3,0.446709452293442,0.835358137585988,0.058060767000897,0.302095601159248,-17.7697316666667,-8.452,-60,29.3890597993294,0.17456,1,0.003,0.0537751750250417,0.19725,1,0.011,0.0439837704507513,0.431253333333333,1,0.005,0.120720880623261,0.167265,1,0.003,0.0229849163021703,0.167378333333333,1,0.005,0.0316132639705064,0.227903333333333,1,0.006,0.0902664781190874,0.291591666666667,1,0.016,0.0543460917501391,0.42452,1,0.012,0.128909017963272,0.2948,1,0.011,0.0593138330550918,0.641445,1,0.007,0.140262641377295,0.26305,1,0.005,0.044267132721202,0.0908083333333333,1,0.005,0.0146082453394546,38.788545,47.656,0,27.1180996407095,-35.0368666666667,194.323,-151.832,2922.50278855648,-11.9115783333333,137.228,-104.773,1162.39035574678,-12.8028166666667,165.843,-129.216,1283.30709594964,-0.211866666666667,100.927,-76.485,852.666112910406,-8.01909833333333,74.602,-73.199,673.843350379296,-9.40195,69.604,-91.517,686.930913793823,-8.043075,110.925,-93.899,590.743698109558,-5.18688333333333,61.813,-64.048,466.794351088203,-4.65133,58.349,-73.499,380.365133877563,2.28672333333333,53.628,-49.696,228.123656016817,18.5220266666667,64.69,-45.337,371.50561853685
"TRAYMXS128F1452986",260.9893,1.38952661290323,0.347368586666667,0.258917956349206,0.173684770153231,8,0.138513188088554,0.222895536330417,0.051289075835676,0.00381244703291012,-11.7318483647175,-6.048,-26.611,9.06922987678552,0.387004955401388,1,0.014,0.0690181160468482,0.513156590683845,1,0.031,0.0764220012486825,0.49802378592666,1,0.02,0.10383426133843,0.25902775024777,1,0.016,0.027138846451382,0.492102081268583,1,0.021,0.118770542148442,0.241898909811695,1,0.017,0.0323700016753976,0.363085232903865,1,0.019,0.0627239074106848,0.418369672943508,1,0.03,0.0965457649920556,0.344716551040634,1,0.023,0.0530271596563468,0.48705550049554,1,0.022,0.0851421814404487,0.236212091179386,1,0.019,0.0347958894965155,0.387802775024777,1,0.022,0.07240316840499,44.7027938553023,48.999,31.642,5.31990038801776,18.7985014866204,163.744,-84.454,1307.51776386929,35.738378592666,168.665,-37.081,740.607862773192,13.1783924677899,70.978,-56.239,494.515714579943,-23.5719871159564,54.504,-100.044,804.454496520667,-12.5342973240833,52.916,-78.974,438.085146941273,-2.64814172447968,62.309,-43.148,251.282743957077,-11.9433776015857,57.831,-65.557,320.710108268982,-17.3957155599604,36.75,-62.429,194.154845679926,-11.398017839445,41.336,-65.495,277.231279525475,9.06238156590684,53.282,-33.061,149.343066829461,11.9094598612488,51.251,-28.051,139.76886563554
"TRAYNVX128F933091B",202.8546,2.41059402439024,0.60267752238806,0.179676350752879,0.150671375464684,8,0.102204943132386,0.205245727728136,0.0408632587084542,0.00320683073293199,-10.0011672566372,-0.389,-60,33.6208362988383,0.55283982300885,1,0.009,0.0827777980584275,0.773697345132743,1,0.016,0.0687816089389153,0.438504424778761,1,0.007,0.103098037624337,0.284784955752212,1,0.004,0.0471488049107598,0.342781415929204,1,0.007,0.0580308760050793,0.303247787610619,1,0.012,0.0440776639676431,0.39192389380531,1,0.006,0.0865382156376149,0.303572566371681,1,0.006,0.081147504472593,0.430003539823009,1,0.009,0.0788271177908244,0.412089380530973,1,0.017,0.0780922072387656,0.379694690265487,1,0.004,0.117161388545741,0.227708849557522,1,0.003,0.0604108956700659,44.4485557522124,54.769,0,30.4414545270041,-18.977810619469,171.13,-210.323,2370.85671915277,-22.0418619469027,252.239,-243.742,5192.12366483123,19.047014159292,203.356,-203.723,2584.60642702194,14.8668504424779,156.22,-73.947,1055.11819991473,0.429718584070797,247.964,-94.118,1823.17627821657,-1.62551238938053,94.489,-98.826,733.089000381157,-4.00191415929204,109.493,-85.018,641.826374262775,6.79591150442478,98.751,-58.94,365.230282991276,-3.87952389380531,85.794,-72.433,428.820235702263,3.34656991150442,91.427,-111.261,484.303566457907,5.42440619469027,63.363,-53.965,335.711033114753
"TRAYOQI128F92F0967",192.63016,2.17802511627907,0.544934914772727,0.429978035714286,0.272475920679887,4,0.321130519402223,0.369303124702798,0.240543640725834,0.00493276501736498,-5.99812694877506,-1.499,-52.223,52.3199693164373,0.553077951002227,1,0.014,0.0885064336422208,0.59375723830735,1,0.015,0.0975399565602132,0.406966592427617,1,0.024,0.0614728314707286,0.5178285077951,1,0.021,0.101760102221206,0.473476614699332,1,0.017,0.090247495545657,0.401492204899777,1,0.018,0.0870584067471365,0.399599109131403,1,0.016,0.0839957585706332,0.42219153674833,1,0.018,0.0668473382317849,0.38506013363029,1,0.014,0.0631853914651607,0.341160356347439,1,0.015,0.0557683626213013,0.308692650334076,1,0.012,0.044566173182469,0.334812917594655,1,0.014,0.0647162327791918,51.5789710467706,56.054,3.726,57.6401848272848,34.7454810690423,136.469,-69.307,269.419014504663,47.0935968819599,129.089,-52.002,244.479144209901,2.65087973273942,104.623,-330.126,648.474205106039,-31.3067616926503,28.803,-80.403,334.492444159601,-25.9817416481069,205.485,-64.887,556.57498734382,21.9463719376392,106.822,-18.672,235.839254238586,-2.0343140311804,43.801,-54.006,195.404100805182,11.2378908685969,38.578,-20.61,96.1558318072602,8.84482182628062,68.58,-29.598,159.28812882979,-4.399429844098,39.754,-117.619,127.678708718839,-7.56127394209354,16.287,-29.224,53.8146310921989
"TRAYOXN128E07926A8",253.07837,2.00673774193548,0.63960364556962,0.269232308510638,0.31980182278481,12,0.0892439293876366,0.163197194608137,0.0287992608771741,0.00223264777838583,-13.8509149840595,-3.076,-39.727,25.9196594991476,0.238293304994687,1,0.004,0.0623027138806611,0.287441020191286,1,0.005,0.0767877786985326,0.396769394261424,1,0.008,0.116667486126122,0.224436769394261,1,0.007,0.0453334228593393,0.303764080765143,1,0.005,0.0798654783254573,0.367318809776833,1,0.004,0.0983882301670925,0.281747077577046,1,0.006,0.0679628657494291,0.45480340063762,1,0.002,0.141135645350125,0.321486716259299,1,0.002,0.0743739309403758,0.499929861849097,1,0.007,0.132943180181789,0.300206163655685,1,0.006,0.0681375191534583,0.177959617428268,1,0.002,0.0487839366653854,42.8792465462274,52.353,11.444,23.4547145646822,11.5420924548353,179.979,-180.394,2335.88016525846,17.690298618491,167.893,-148.462,2655.99945009052,-5.69195961742827,343.127,-282.624,1663.01590745369,11.6016004250797,130.065,-81.954,972.458987827404,-10.2904442082891,91.202,-206.588,604.188488302469,-13.833211477152,83.645,-112.596,942.359513709485,-3.27143889479277,123.561,-93.947,554.374534665677,7.44372794899044,79.584,-51.188,458.918261164207,-2.99184378320935,60.27,-115.738,322.431743534081,-2.7778087141339,71.098,-53.291,236.73061571869,2.80098193411265,63.914,-63.489,407.328750594354
"TRAYPFH128E07937C3",415.51293,1.82463792035398,0.45612089010989,0.378082738853503,0.228062520593081,16,0.0652447518299852,0.116666213010507,0.0331744670376443,0.000827238671069114,-11.54305,-5.723,-37.768,14.697532249545,0.341561818181818,1,0.013,0.0826063355744892,0.476285454545455,1,0.007,0.117034508068492,0.561776363636364,1,0.004,0.138770323007693,0.297575454545455,1,0.008,0.0557988013987923,0.273480909090909,1,0.008,0.0592598385797006,0.447200909090909,1,0.005,0.128791692992803,0.302401818181818,1,0.006,0.0714540604152535,0.246920909090909,1,0.003,0.0816576434204649,0.19716,1,0.004,0.0359244766515014,0.287750909090909,1,0.003,0.0765390862139135,0.172156363636364,1,0.002,0.0254191802597403,0.155783636363636,1,0.004,0.020664914017702,44.9911554545455,50.22,14.272,18.3524729230366,86.8351381818182,195.666,-154.129,1564.69144674704,-11.3613081818182,82.666,-214.09,2109.57848879393,-10.4382072727273,92.886,-344.531,799.290252635798,-57.1754390909091,40.411,-162.321,881.586362437597,-19.5653890909091,96.011,-93.377,539.744508003157,-12.0886690909091,73.358,-81.846,466.001612239808,-5.55773545454545,88.03,-77.077,348.899776629679,13.8220536363636,96.411,-67.417,440.204037708676,4.65015090909091,64.069,-54.615,207.115155758825,0.261378181818182,59.57,-59.557,204.67639072491,-1.14713909090909,101.777,-104.101,443.17733949565
"TRAYPMR128E0785DD1",381.83778,1.74241760368664,0.434162018244014,0.411463125,0.217087727790433,11,0.0983277113123798,0.164205412046969,0.0631209934229138,0.001594366477041,-12.9234058127018,-3.635,-59.321,46.7576803319058,0.680891280947255,1,0.016,0.112972206917431,0.343200215285253,1,0.018,0.0587681947844364,0.249843918191604,1,0.007,0.0534871016898036,0.256170075349839,1,0.005,0.0723325917328607,0.201184068891281,1,0.004,0.0282890856942021,0.277949407965554,1,0.002,0.0605683217911362,0.227090419806243,1,0.003,0.0317080413844141,0.309587728740581,1,0.016,0.0499863438578746,0.215223896663079,1,0.004,0.043285917488679,0.252142088266954,1,0.001,0.0491567190133069,0.443987082884822,1,0.004,0.140316639919175,0.468481162540366,1,0.01,0.0965108770693367,43.9880118406889,53.997,0,57.2881628780924,59.7467997847147,239.128,-72.086,1641.93926838228,-27.0165252960172,211.351,-171.193,4674.37620207937,-25.6310139935414,227.428,-260.17,1514.15697218838,-37.8049913885899,57.491,-123.327,631.504710228374,-12.929780409042,125.425,-91.097,602.842714936642,-5.18276964477933,82.215,-84.066,646.592023261534,-6.60321420882669,81.636,-107.456,520.582563784884,-6.50462002152853,76.993,-86.394,467.758769192745,-1.50071582346609,88.128,-60,308.865129699329,-7.23425941872982,56.452,-93.499,195.858554985431,-3.00227125941873,65.876,-67.518,327.65941362246
"TRAYQAI12903CBDD3D",187.59116,1.84611121212121,0.461689727722772,0.265334031117397,0.230849901234568,7,0.151432393367221,0.246035207629187,0.0713369435958496,0.00646150060486282,-6.68437994350283,-1.317,-53.135,20.8243628130059,0.432997175141243,1,0.004,0.119655620925531,0.526728813559322,1,0.015,0.132171722676384,0.493940677966102,1,0.006,0.104997756023302,0.313591807909605,1,0.005,0.0410333536527382,0.409265536723164,1,0.008,0.0786065460807582,0.296783898305085,1,0.008,0.0633197651151919,0.52631779661017,1,0.019,0.110695207207585,0.393405367231638,1,0.015,0.0755659613290021,0.26688418079096,1,0.005,0.0312495820407707,0.340814971751412,1,0.005,0.0550655654332382,0.18983615819209,1,0.007,0.0232715459608915,0.451810734463277,1,0.007,0.147355873604552,48.9972768361582,55.447,3.698,19.0212665767187,30.6448629943503,174.422,-64.068,940.90061921034,39.3027570621469,250.799,-101.451,2542.60435569479,15.6690211864407,130.622,-132.326,1438.22136638003,16.3493460451977,163.988,-86.761,1260.56360054345,1.11743926553672,128.305,-89.117,955.258626232515,11.332238700565,86.11,-86.696,772.382246532758,-1.14459745762712,92.866,-88.815,393.777537700531,23.9648121468927,141.833,-53.298,429.404886905255,19.9029322033898,87.931,-33.15,397.286742278283,-6.1315395480226,75.742,-64.608,508.607513798999,-4.03595762711864,54.346,-61.768,341.358683265529
"TRAYQCQ12903C99425",266.18181,3.24216025,0.810670457317073,0.347950078431373,0.405335228658537,11,0.0986997082933654,0.234336410891488,0.0304208991591123,0.0049981425951187,-11.3386866840731,-2.243,-53.321,38.6085522781754,0.301852480417755,1,0.012,0.0563570252683493,0.673892950391645,1,0.014,0.137097544080957,0.177661879895561,1,0.011,0.0272422423880954,0.232983028720627,1,0.003,0.0735836323913377,0.112220626631854,1,0.005,0.0225864754432669,0.175558746736292,1,0.012,0.0308320900083619,0.266433420365535,1,0.007,0.0911915321626649,0.220567885117493,1,0.003,0.0441434195685933,0.492983028720627,1,0.011,0.124960767031861,0.18894908616188,1,0.002,0.0390077268161573,0.208886422976501,1,0.003,0.070738793619345,0.166306788511749,1,0.005,0.0335321763460127,45.2577872062663,52.979,3.99,38.0386876919145,16.3593133159269,350.513,-115.368,3290.27813858406,-9.85975065274151,201.877,-148.473,1258.5747689482,-19.7948994778068,178.289,-306.825,972.010285081385,20.8987872062663,93.2,-142.764,751.854720029169,-10.709135770235,162.836,-63.413,549.772150580235,-6.65437989556136,54.105,-73.764,399.554669485556,0.749335509138381,83.88,-121.161,549.439552970947,0.942762402088773,54.799,-55.098,341.931040021905,2.77704308093995,75.855,-74.122,441.817332953697,-1.34251174934726,84.238,-83.721,180.781754480254,15.7503250652742,54.827,-46.368,276.854242771319
"TRAYQKQ128F1491182",169.04444,1.93574329411765,0.645558505747126,0.223899920529801,0.322805143403442,8,0.130665792464311,0.264309550790313,0.0509671894562163,0.00685872838648564,-12.2881375661376,-1.529,-54.229,32.2099127651565,0.448224867724868,1,0.005,0.10033847651985,0.454952380952381,1,0.007,0.110879905014191,0.301238095238095,1,0.003,0.0669753789971618,0.354246031746032,1,0.017,0.0819441936928414,0.332,1,0.011,0.0821624450331126,0.303752645502646,1,0.006,0.0815705811188199,0.410705026455026,1,0.014,0.12086551155086,0.374279100529101,1,0.016,0.0878143180262097,0.511424603174603,1,0.015,0.138257855234942,0.335097883597884,1,0.013,0.0902215135849189,0.245306878306878,1,0.007,0.0473931057009706,0.357611111111111,1,0.003,0.108427231346578,42.6217394179894,52.047,2.831,18.5390263386296,9.75315079365079,270.57,-119.641,4686.3359133865,-42.4040952380952,163.394,-156.64,1913.47537407833,9.26112037037037,197.486,-262.318,2205.20224358417,5.54070634920635,103.723,-94.442,827.001843627562,-15.9027619047619,249.057,-102.27,1440.44018385317,8.24261507936508,84.964,-88.243,882.59840343707,10.8016600529101,140.864,-97.093,1324.6825977664,8.9235291005291,87.476,-76.772,611.861776405775,11.7260026455026,99.191,-76.846,753.260530516549,-2.83137169312169,107.995,-70.762,721.488367677555,-3.20992857142857,54.356,-70.145,327.408775369726
"TRAYRPQ128F428DCC8",214.62612,3.4869179661017,0.697409705882353,0.264317881773399,0.232471464208243,8,0.139235529340844,0.230704957998588,0.0389467041569777,0.00420171618100063,-12.7364809348093,-1.402,-60,105.541099038121,0.437594095940959,1,0.002,0.0883871774035228,0.658339483394834,1,0.001,0.120488492983477,0.276733087330873,1,0.001,0.0592638313792498,0.305686346863469,1,0.003,0.0925659790867613,0.233424354243542,1,0.002,0.056413781524367,0.323494464944649,1,0.001,0.0684983808190791,0.445579335793358,1,0.003,0.112463165188228,0.232708487084871,1,0.008,0.0436565836347772,0.305387453874539,1,0.009,0.0834800159507753,0.2229963099631,1,0.005,0.04905852831149,0.290832718327183,1,0.002,0.0760039498148922,0.278752767527675,1,0.001,0.0782714326431934,42.4479557195572,54.478,0,119.303064305919,43.10724600246,371.54,-114.897,3887.81967420542,-3.4830098400984,241.009,-219.806,3967.17172862059,27.9938794587946,411.792,-186.071,5841.91171064309,-0.428858548585486,115.765,-107.159,1478.19334481617,-9.30694833948339,278.567,-210.442,1266.130578086,-6.26014145141451,109.444,-160.161,952.697754128982,-1.64847109471095,135.583,-124.828,932.505702229767,-8.23848708487085,79.175,-64.448,363.254742176249,-2.46041082410824,103.523,-72.552,450.125156244809,-9.73058425584256,91.874,-193.259,2074.26838831217,6.69217466174662,66.807,-56.957,354.545130097535
"TRAYSMW128F1468307",217.33079,2.61341950617284,0.653529305135952,0.263431260606061,0.163389683972912,10,0.110156360674384,0.189505315836748,0.0480682925783319,0.00201600785201022,-13.0741900726392,-5.498,-60,23.8770402220104,0.437438256658596,1,0.005,0.0977996743649571,0.579708232445521,1,0.015,0.102965448101842,0.292030266343826,1,0.007,0.0670652802949593,0.288384987893462,1,0.008,0.0659092722107271,0.52755205811138,1,0.016,0.123707188195759,0.362030266343826,1,0.007,0.0951856536282926,0.382423728813559,1,0.004,0.112087897812018,0.268544794188862,1,0.004,0.0583391695062,0.319549636803874,1,0.015,0.0715580223816861,0.474654963680387,1,0.011,0.12360520565412,0.2286598062954,1,0.007,0.0435249641279624,0.222860774818402,1,0.008,0.0417198654413383,42.7199200968523,50.311,0,20.8282493026987,-37.3997372881356,171.13,-129.673,1337.71651676363,-16.8615399515738,71.211,-148.254,943.375701451129,-6.27566585956416,148.43,-132.32,1181.97207118034,-34.5108910411622,64.058,-120.567,657.726241595386,-0.899877723970944,196.01,-93.592,998.563071549879,-6.27099152542373,42.712,-79.265,256.923070158716,-6.17772881355932,96.223,-57.461,271.184919860914,9.93716101694915,48.707,-43.169,222.113572382527,-6.91618886198547,50.666,-47.981,249.419205913379,-2.47122276029056,59.551,-80.257,204.721196713954,-9.93194309927361,31.014,-63.497,144.539843590698
